0,1,2,3,4,5
6520,-60770,61000,-29850,34790,-5690
6510,-59880,60800,-29990,34790,-6230
6410,-59500,60740,-30150,34730,-6230
5930,-59840,60300,-28530,34730,-6590
5920,-60140,59780,-26860,34330,-7030
5910,-60160,59360,-26150,34130,-7090
5690,-56900,58540,-26990,33210,-7550
5250,-57480,60760,-27130,32570,-7970
5090,-57500,60600,-27370,32150,-6970
5080,-57880,60060,-27670,31850,-5440
5000,-57900,59880,-28410,33710,-6280
4990,-57920,59840,-28410,33960,-6460
4770,-58520,59160,-26410,33460,-6460
4550,-59020,60720,-26830,33300,-6720
4540,-59880,60520,-25280,33300,-7200
4380,-58800,60180,-25380,32820,-7200
3900,-59040,60140,-23860,32240,-7380
3800,-59200,60940,-24080,32020,-7480
3500,-59740,60940,-22540,31940,-8100
2780,-59860,60940,-23040,31220,-6040
2770,-60480,60880,-23040,31910,-6040
2760,-60560,60800,-23120,32160,-6040
2750,-60210,60620,-23120,32000,-6040
2290,-60310,60620,-21320,31560,-6840
1690,-60770,60140,-19300,31140,-6900
1670,-61730,62660,-20040,30340,-6900
1330,-61930,62460,-18800,29920,-6980
830,-62170,62160,-17300,29860,-7380
-670,-63330,61000,-17300,28540,-2240
-680,-61860,60340,-17440,28380,-2740
-1600,-62260,59240,-17520,31240,-3100
-1860,-62280,59020,-17740,30960,-2100
-2320,-62460,59020,-18160,32100,-2180
-2520,-61400,58900,-18420,32100,-2660
-3420,-61760,57960,-18420,34300,-2660
-2660,-62080,57880,-18420,34040,-2760
-2980,-62320,57620,-17120,34040,-3240
-3320,-62340,57400,-17120,33980,-2600
-3560,-62360,57080,-16180,33860,-2840
-3570,-62580,59190,-16280,33160,-3920
-2870,-62920,58990,-16280,33080,-4000
-3950,-63560,58330,-11700,31720,-4840
-3960,-63580,58760,-11900,31620,-4940
-4780,-64560,58740,-10040,31620,-4980
-5180,-64780,58720,-10580,32960,-5140
-5480,-64800,58600,-10140,32960,-5140
-5490,-65220,58600,-9130,32540,-5300
-6010,-66040,58580,-9970,34740,-5300
-3550,-66260,57560,-10130,33680,-5300
-3850,-66560,57140,-9070,33640,-5300
-4410,-66580,57060,-9190,33140,-4020
-4670,-66600,56800,-9450,33020,-3100
-4910,-66620,56800,-9450,32800,-2620
-5910,-63300,56500,-9750,31840,-3380
-5610,-63320,56480,-9810,31840,-3580
-6010,-63340,56480,-10270,33120,-3980
-6930,-63360,55560,-10270,32940,-1940
-6940,-63380,55480,-10350,32780,-1590
-7040,-62520,55120,-10350,32740,-1950
-7500,-60860,54880,-10430,32280,-2370
-8580,-56100,54280,-11670,30940,-2870
-8800,-56280,54280,-11670,30720,-2250
-8810,-56980,55970,-11810,30120,-2490
-9530,-54840,55970,-11990,29240,-2850
-9610,-53960,55850,-12330,28900,-2850
-9970,-53980,56870,-12530,28460,-2850
-7390,-54440,55870,-13510,28360,-2890
-7400,-54760,55850,-13530,28750,-2910
-6180,-55120,55810,-13670,28330,-3170
-6680,-56040,55770,-13710,30050,-3390
-7320,-56060,55510,-14430,29690,-1390
-7700,-54240,55490,-15010,29350,-1890
-8120,-54900,55290,-15230,29090,-130
-8360,-54460,55270,-15310,28990,-130
-8370,-54480,54630,-13920,28630,-490
-8970,-54700,53970,-14940,32190,-1550
-9350,-54720,56230,-15320,31430,-2270
-9890,-55260,55910,-15320,32830,-2270
-9900,-55170,55830,-15320,32830,-2270
-9580,-55190,55590,-15340,32830,-2310
-10420,-52930,55210,-16280,32730,-2310
-10500,-52150,54770,-16280,32690,-2530
-11000,-52390,54770,-14780,32430,-3030
-11140,-52590,54210,-13780,32430,-3130
-11520,-52610,55710,-14260,32050,-3370
-11530,-52750,55710,-13790,31850,-3490
-12010,-52990,55350,-14690,31350,-1010
-12020,-53530,55050,-14690,31330,-140
-12030,-53000,54850,-15010,31330,-140
-12390,-53860,54670,-15010,30490,2100
-12510,-53880,54330,-15010,30990,2080
-12670,-54080,54310,-15250,32030,1660
-13010,-52500,53970,-15410,31510,1440
-13020,-52900,53870,-15770,32660,1160
-13640,-52920,53430,-16050,32660,2520
-13650,-52940,53430,-16050,32660,2550
-13050,-53200,53350,-16050,32660,2290
-12850,-53220,53290,-16050,32660,2170
-13470,-51220,52670,-16190,32040,2170
-13510,-51240,52430,-16190,32040,2470
-13670,-51260,52070,-15510,32040,2330
-13930,-51280,52070,-14990,32040,2090
-14310,-51420,52070,-13830,31440,2050
-14550,-50940,52070,-13850,31440,1830
-14790,-50960,51650,-13850,31220,2730
-12890,-50980,51490,-14730,30480,2630
-13890,-48540,51230,-14970,29540,2630
-15150,-49340,51230,-14970,28720,5510
-15160,-47950,51050,-15370,28200,5230
-14100,-48310,50350,-15370,28200,5230
-11960,-48330,50310,-15930,27740,4170
-12040,-48030,50310,-15950,27740,3970
-12380,-48470,49930,-16570,27740,5750
-11160,-48830,49730,-17190,27700,5750
-10740,-48850,49730,-17370,27480,5750
-10750,-48020,49490,-17630,27480,5430
-11950,-49140,48650,-13190,27220,4410
-11960,-49160,48700,-13210,27220,4410
-13540,-44320,47340,-13450,26940,3030
-13720,-44700,47300,-13450,26940,3630
-14120,-45040,46960,-13710,28800,3110
-14620,-45360,46960,-14290,28260,5050
-14380,-45380,46940,-14330,28100,5050
-14390,-45540,46180,-15250,30710,4290
-12890,-46000,46060,-15630,30170,4290
-13010,-46580,45980,-13690,29590,3710
-13390,-46920,47440,-14390,29550,3710
-12110,-46940,47140,-14710,28910,3710
-11210,-47320,46740,-14710,28910,3590
-11230,-47140,46740,-14710,28910,3430
-11450,-47380,46740,-15210,28690,4610
-11670,-48320,45320,-10690,27310,4050
-11150,-48720,45320,-10690,27250,3990
-11160,-49260,45320,-9660,27030,3730
-11240,-50180,45320,-10080,29070,3110
-11520,-50860,46480,-10080,29070,2910
-11740,-50880,47380,-10160,28710,2690
-12220,-51100,46500,-7760,28250,2330
-9800,-51660,45860,-8380,27750,2230
-7720,-51680,45700,-8800,26810,1690
-8280,-51820,46940,-8800,26770,1190
-8460,-52020,46360,-9140,28510,750
-8940,-52160,46220,-9420,30130,170
-10180,-47660,45560,-10500,29230,-450
-9580,-47720,45440,-10640,29090,-590
-9140,-47740,45400,-10700,28890,-710
-9150,-47760,44780,-10700,28270,560
-7830,-47920,44700,-10900,28270,-320
-6250,-48380,44220,-10920,28050,-720
-6750,-48600,44220,-11000,27790,340
-4710,-48840,43760,-11480,27150,120
-6110,-49960,43380,-12600,31430,-140
-6390,-50320,43020,-12600,31430,860
-5170,-50600,43000,-12920,30830,860
-5180,-49970,42920,-13100,30650,680
-5360,-50070,42700,-12360,30650,440
-5370,-50490,42460,-11270,30650,20
-6090,-51270,42020,-8150,30170,-680
-6510,-51690,41660,-6390,30170,-1240
-7330,-49590,40780,-6390,30050,-1520
-6290,-50090,40720,-6410,29630,-1560
-6510,-50110,40420,-5630,29630,-1800
-6690,-50130,40400,-5410,29630,-1800
-5350,-50150,39640,-5650,29470,-1960
-5850,-50710,42440,-6630,29350,-2600
-6470,-50850,44160,-7110,28970,-2700
-6480,-50990,43880,-7110,29580,-2880
-6740,-49110,43440,-7410,29580,-3760
-7360,-49130,43140,-7830,29580,-2400
-7660,-47730,42760,-8430,29460,-2400
-7670,-47750,42700,-8530,29730,-2480
-7680,-44980,41560,-8930,29730,-3700
-4420,-45540,40820,-9970,28810,-3700
-4430,-45800,40800,-10110,28630,-3090
-4510,-45820,41160,-10110,28630,-3350
-3870,-45840,41160,-10130,28330,-3650
-5030,-42940,41160,-10910,28170,-4450
-5190,-43100,41160,-10910,28550,-4510
-5490,-41940,41000,-11510,28550,-4610
-5710,-41960,40960,-11030,28350,-4610
-6090,-42140,40920,-11090,28350,-3950
-5570,-42160,40620,-11110,28310,-4090
-4990,-42260,40420,-11190,28110,-4090
-5170,-42540,40300,-9510,27670,-4750
-5650,-43200,39240,-9990,26710,-1110
-5790,-41500,39220,-10190,25870,-1610
-5930,-41740,38840,-10210,26930,-1890
-6570,-41760,40680,-11130,26670,-1890
-6580,-42400,40120,-8680,25750,-2210
-5260,-42780,40040,-8780,25450,-2670
-280,-44320,38880,-8780,24370,-3870
1340,-44340,38380,-9200,24370,-4550
-60,-45460,38380,-5480,24170,-5550
-1320,-45700,38380,-5800,26070,-5630
-1380,-45880,38160,-5900,26070,-5070
1440,-46980,37940,-5900,25070,-5570
1240,-47340,40560,-6820,24090,-5730
960,-47500,41000,-6820,24090,-5730
950,-46410,40740,-6820,23390,-5850
610,-46950,40140,-7160,25810,-6450
600,-47350,39820,-6270,25810,-6610
460,-47490,39020,-6270,24650,-4370
2220,-47890,38300,-6270,24250,-4610
2080,-48150,37840,-4990,23830,-4610
2070,-49950,42550,-5530,22050,-5190
1890,-50250,42550,-5990,23370,-5570
1690,-50990,42550,-6390,22990,-3850
1680,-48060,42550,-7150,22190,-5210
1670,-47690,42530,-7150,22050,-5410
3110,-47710,42170,-7730,22050,-5890
2790,-47870,43250,-8030,22050,-6190
2610,-48190,42810,-8470,23430,-6190
2600,-48210,42790,-8470,23430,-6140
2300,-48510,42330,-6250,23010,-6880
2080,-48830,41890,-6410,24270,-7000
2120,-48850,41870,-6410,24270,-7000
1980,-48990,41710,-6690,24990,-7000
1520,-46130,40630,-6870,23850,-7000
1440,-46210,40630,-6950,23790,-6700
1140,-46230,41610,-6990,23790,-7320
1130,-46310,41610,-6740,23710,-7400
890,-46770,40670,-7740,27270,-8320
880,-46180,40410,-7740,27270,-8640
-140,-41340,37930,-8360,27270,-9360
280,-41360,37910,-8360,27150,-9620
-280,-42400,36890,-8780,30190,-9620
-460,-42580,36730,-8780,29990,-8900
-640,-42600,36730,-8800,29990,-8680
-1880,-43360,36290,-9680,29970,-5340
-2360,-43700,38490,-10340,29750,-5840
-2370,-43840,38470,-10560,29370,-5070
-2380,-43250,38450,-10560,29130,-5390
-2840,-43450,38070,-9320,29130,-5590
-3220,-43530,38070,-8800,29070,-5590
-3230,-43550,38050,-9680,28090,-3680
-3590,-43750,37750,-7820,28090,-4680
-4290,-44290,37750,-8100,27670,-2740
-4590,-44310,38070,-8100,27670,-2740
-2690,-45010,38070,-8500,27430,-3300
-2810,-45230,37950,-7440,27250,-3720
-3550,-45250,37010,-4760,26790,-4240
-2770,-45470,36970,-4940,26450,-4240
-3410,-45710,36590,-3080,25970,-4360
-1530,-46050,36330,-3480,25350,-4620
-1540,-46410,38160,-4200,24910,-4920
-1680,-47030,38160,-4200,24910,-4160
-1840,-46250,38160,-4500,24750,-4320
-1920,-46590,39000,-4500,24510,-4500
-2240,-47070,38340,-5340,27710,-5400
-2250,-46700,38320,-5380,27610,-5600
-2260,-47280,38320,-5420,26810,-4170
-2620,-47700,38320,-5780,26450,-2670
-2780,-46820,38200,-5780,26210,-3030
-3080,-47040,38180,-4640,25910,-3330
-3090,-47640,37580,-4900,27380,-3330
-3190,-46980,37580,-4940,27060,-3530
-3550,-47000,38220,-4940,26920,-3650
-4290,-47500,37540,-5440,26920,-1230
-4930,-47520,38740,-5620,26900,-1570
-5430,-48340,37280,-5620,26080,2030
-4590,-48500,37280,-5700,25780,1730
-4830,-48520,37060,-6440,25440,3290
-5310,-48540,36680,-5180,25440,2910
-5670,-48700,36640,-4160,25100,2790
-6250,-49160,35940,-4300,27460,2310
-6630,-49860,38900,-4360,26500,1450
-7310,-50560,38280,-4660,26200,4050
-7320,-51320,37460,-2670,26200,3650
-7440,-52440,41140,-3730,25880,2590
-7450,-52460,41120,-4410,25280,3920
-7460,-52030,40960,-4410,25100,3840
-6220,-52050,40680,-4530,24980,3140
-7980,-53850,39200,1730,24260,2640
-7990,-54810,38240,4920,23460,2180
-8000,-54910,38220,4660,23200,2830
-5600,-55610,37280,4660,23140,2130
-5610,-55060,37180,4660,22840,1990
-6170,-55080,39640,3880,22520,1210
-6570,-55200,39260,3240,22140,3130
-7130,-55660,38120,3180,21900,5590
-7590,-56440,38080,3120,21900,6930
-8390,-57020,38060,2880,21840,8630
-9170,-57480,37580,5080,21360,8630
-9590,-57820,38660,4900,21220,8630
-9870,-58140,38660,5820,20960,8570
-9990,-58320,39060,5820,20960,8470
-10190,-58900,40060,5820,20960,8250
-10200,-58150,40040,5820,20400,8090
-10400,-57530,39920,5800,20120,8090
-10740,-58070,38980,9420,19220,7190
-10750,-58270,39750,9380,19020,6870
-10870,-58590,39750,10180,18660,6870
-11070,-58830,40470,10100,18580,6750
-11170,-59030,40470,10660,18580,6490
-11970,-59050,41810,10180,18580,6450
-12370,-59730,41810,9180,20780,6330
-11190,-59850,41810,9140,19800,6290
-10850,-59910,41770,8900,19800,6290
-10860,-57460,41710,7860,18860,5890
-11100,-57480,41610,8280,18860,5830
-11620,-55420,41550,7760,18300,5430
-11700,-56120,41550,7740,20500,4030
-11940,-56420,41550,7580,20480,4750
-12680,-57320,41450,10620,19600,4330
-11100,-57340,41450,9460,19540,3990
-11160,-57500,41030,9460,20180,3990
-11780,-58740,40610,8940,22980,3990
-11820,-58760,40830,8940,22980,3830
-6520,-60060,40170,7500,21760,3150
-7020,-58360,39990,6520,21720,3150
-7760,-57000,39970,6080,21560,3150
-7770,-55110,39330,5460,20940,3150
-8370,-55930,39330,4740,23700,2530
-8930,-56670,38690,8200,22820,1890
-9310,-57070,38670,9600,22220,1890
-9710,-57270,38210,9280,21720,3770
-10010,-57410,37950,9280,22560,3630
-8750,-57630,37930,9260,21840,3350
-6990,-58250,37670,8640,21580,3350
-7570,-57010,37670,8100,21460,3350
-7670,-57130,37550,8100,21800,3350
-8230,-55790,37350,7580,21800,3290
-8950,-55810,36890,10020,20900,2950
-8960,-54800,36730,9620,20460,2950
-5900,-55560,35670,9580,19260,2950
-5910,-55820,36640,9300,18920,2870
-5920,-56240,36220,10750,18740,2450
-5930,-55750,36200,10710,18420,2350
-6130,-55090,36200,10710,18100,2210
-6250,-55110,36200,10710,17660,2790
-6260,-55730,37650,10170,17580,2590
-6720,-54290,37090,10170,17160,2590
-6840,-55330,41130,8410,16140,2490
-7200,-55630,42370,8270,15960,2230
-5120,-56130,42310,7910,15380,1650
-5260,-56270,42730,7910,15380,1510
-5460,-56510,42650,7670,16140,1510
-5780,-56850,42330,7670,15880,2750
-5790,-56060,42230,7230,15880,2510
-6270,-54920,41910,6910,15860,2510
-7050,-55080,41470,5850,19040,1770
-6590,-55100,41470,5410,19040,1770
-7550,-55540,41470,4630,22240,750
-8210,-55600,41450,6430,21580,350
-9010,-54440,41330,6370,21520,230
-9390,-55300,43650,6370,20600,70
-9630,-52520,42910,5670,19960,-390
-9640,-51650,42890,5270,19520,-390
-9860,-52390,41890,4970,18780,2610
-10160,-52650,42650,4810,18780,2570
-9860,-52790,42650,4750,18780,2470
-9870,-52990,42630,4730,19050,2450
-10250,-53630,42630,4110,18590,4550
-10470,-53650,43210,3890,18470,4550
-10630,-52810,42990,3670,18230,4550
-10640,-52260,42850,3450,18050,4550
-10660,-52620,42850,2170,17770,6490
-9960,-52640,42770,2090,17770,5970
-10200,-53360,42770,3610,17270,5910
-10440,-53380,41630,2630,16510,9050
-11220,-54100,41190,2150,16270,11710
-11320,-52300,40590,1970,15650,11410
-11330,-52320,40330,2580,15490,11250
-12130,-52540,40330,2580,16590,11170
-12410,-52720,41410,2440,16450,10830
-12420,-52940,41640,2440,16450,10830
-12740,-53340,41120,4160,16130,10670
-13560,-54020,44480,3440,16130,9530
-12020,-54040,44120,2820,15710,9410
-12120,-54060,44120,2820,16070,9170
-13120,-54700,42980,7440,15070,8330
-13540,-55000,42980,8560,15030,7970
-13640,-56040,42960,10900,14410,7410
-13500,-56060,42940,10900,14310,7410
-11560,-56480,42440,10840,13810,6950
-11660,-56700,42440,10840,13790,7290
-10960,-57020,42120,10840,13790,7230
-10970,-57040,42120,10890,13770,7230
-11030,-57600,41520,10130,15990,6990
-11250,-57620,41520,9910,15990,7450
-11260,-57860,40900,9790,17400,7030
-11580,-58440,40880,9630,17060,8450
-12120,-59440,44640,8650,16600,7670
-12680,-57100,44020,8070,16600,7090
-12800,-56380,43980,7930,16600,6670
-12920,-56620,44560,7930,16380,6670
-13160,-57260,44320,7170,18260,6670
-13660,-56360,44240,7010,18260,6510
-15360,-57520,49920,6790,16720,5450
-14900,-57680,49920,6550,16720,5390
-14910,-57700,49880,6550,16930,5250
-15210,-57920,49760,8290,16830,4250
-15590,-57940,49100,8290,18630,3510
-15600,-58380,49100,7650,19900,3330
-15610,-58400,48880,7430,19580,4120
-15850,-57720,48820,7170,19580,4000
-16470,-57860,47720,9810,19380,3420
-16710,-58420,49120,9690,19260,3060
-16870,-57120,49100,9050,18780,3060
-17070,-56780,49100,8910,18780,3060
-17330,-57060,48300,8910,18220,4960
-18130,-57160,47780,8910,19980,4620
-18140,-56810,47760,8750,19900,4540
-18340,-57210,47760,8250,21380,4160
-18500,-56910,47700,8250,21300,4160
-18510,-56930,48570,8250,20900,3720
-18710,-55950,48330,7990,20620,3720
-19310,-54550,47910,7830,20400,3720
-19320,-53480,47850,7750,19800,3400
-19880,-54160,47850,7730,19340,5120
-18620,-54540,47490,7690,19340,4640
-18630,-55000,47490,7670,19950,4520
-18970,-55240,48450,7430,19810,4520
-18980,-56080,48410,7430,19310,5910
-19440,-56440,48150,8650,19310,5770
-16620,-56820,47410,8390,18550,5090
-16960,-54440,47390,7870,17690,4450
-17240,-54580,46950,8830,17590,4450
-15200,-55080,46210,8830,17550,3690
-15210,-54290,45930,8550,17450,3570
-14730,-54410,45930,8430,17330,3450
-14930,-54430,45690,9470,16890,3310
-16110,-50270,44590,8810,16130,2850
-16270,-49790,44590,8810,16030,2630
-16550,-49830,44590,8790,16370,2630
-16850,-50370,44270,8370,18470,2110
-17110,-49330,44050,8030,18470,1890
-17120,-49770,43610,7890,19580,1810
-17130,-49870,43510,7890,19580,2020
-17950,-47330,43370,7410,19200,1300
-18490,-47350,43290,7130,20460,960
-18710,-47630,43010,6830,20160,2340
-19110,-47870,44290,6430,20160,2100
-19970,-43810,44290,5230,18900,1360
-18850,-43830,43950,4930,18440,1360
-17610,-44250,43530,4930,18380,1020
-17930,-44270,43330,4790,19300,780
-17940,-42560,42970,4050,19300,180
-18460,-40620,42790,3530,19160,-400
-18470,-41400,41910,3530,20830,-400
-19130,-41720,41890,3250,22610,-900
-19140,-41940,42200,3210,22610,-940
-18620,-41960,42200,3090,22450,-1160
-18840,-42260,41900,3910,22450,-1160
-19260,-42280,41900,4790,22090,-1240
-19440,-42700,41600,6010,22090,-1560
-19460,-42780,42300,5630,22090,-1780
-19500,-42880,42300,5630,22090,-1640
-19510,-40810,41280,5610,22030,-2600
-19730,-40950,42020,5450,21810,-2600
-20130,-39830,42020,5450,21090,-2600
-20140,-40050,42390,5450,21090,-2740
-20220,-40070,42130,5450,21090,-2380
-19400,-40230,41810,5450,20750,-2380
-19620,-40470,40770,8050,20110,-2840
-16160,-41030,40770,6750,18990,-3320
-14600,-41710,40090,6750,18990,-3520
-14610,-41730,40120,6750,18990,-3520
-14870,-41830,40960,6630,18990,-3880
-15110,-42430,42500,6530,18990,-4480
-15120,-43570,45090,6530,18170,-5100
-16040,-43890,44050,5590,18170,-1880
-16050,-43990,44320,5590,18170,-2040
-16290,-44010,45200,5290,17970,-2160
-16300,-44030,45180,5230,17550,-1630
-16480,-43310,45160,5230,17190,-1790
-17540,-39350,44520,4690,16230,-2550
-17860,-39850,46220,4250,15790,-2550
-18340,-39870,45580,4130,18130,-3630
-18720,-40150,45260,3610,17630,-1630
-20060,-36330,45260,3250,16250,-2370
-20070,-36000,45100,3090,16250,-2370
-17210,-36240,44820,1810,15910,-3090
-17220,-36680,45950,1430,15910,-3390
-17460,-36920,45950,2450,15630,-3650
-17470,-37260,45710,2310,15110,-2400
-18290,-38380,45610,2270,14650,140
-19050,-37340,45610,2250,14390,140
-19170,-36200,45570,1950,13910,-60
-19530,-36380,45530,1630,13910,840
-20310,-37020,45510,550,13650,3620
-20490,-37040,46590,310,13370,3260
-21450,-37680,49810,230,12390,2700
-21550,-37800,49790,210,12850,2500
-21150,-37820,49650,210,12790,2320
-21160,-35010,49490,-510,11530,1660
-19220,-35310,49090,-910,10990,1360
-18080,-35710,49070,-910,10430,1200
-18260,-35730,48770,-310,10430,1100
-18460,-35750,49370,-490,10430,900
-17880,-35770,49290,-890,10350,900
-18760,-33810,48670,-930,10010,820
-18770,-34190,48290,-1430,11740,360
-18780,-34210,48290,-1630,11970,360
-19020,-34270,47890,370,11430,-400
-19500,-34750,47510,2610,10790,-660
-19640,-33430,46890,2610,10230,-660
-19650,-34230,48480,2610,10170,-1380
-20070,-35130,50960,2610,9390,-1760
-20710,-35390,50700,2610,8750,40
-19790,-35830,50700,2310,8690,-80
-18530,-35970,50680,1810,8090,-80
-19550,-36790,50680,1390,7510,2760
-19560,-36950,50140,1310,8300,2760
-19570,-36970,49900,1230,8770,2640
-18170,-37390,49660,950,8310,2640
-18550,-37410,49440,950,9270,2300
-19010,-37710,48720,650,11050,2300
-19020,-38330,49930,270,10890,2260
-19620,-36150,49290,-170,10730,1920
-20360,-36470,48870,-770,10510,4220
-20370,-37090,52300,-1590,9470,3280
-21030,-37110,51760,-2050,11730,2700
-19810,-37250,51320,-2050,11530,2260
-20790,-38070,51180,550,10870,2260
-21150,-36750,50660,110,10870,2260
-21160,-37090,51550,30,10870,1800
-20460,-37110,51150,30,10590,1800
-19560,-37310,50970,-250,10410,1740
-15720,-37330,49690,-1390,9530,1220
-15900,-36130,49690,-1770,9210,900
-16240,-36150,51330,-1990,8770,280
-13940,-36830,51070,-1990,8770,-1080
-14160,-37010,52070,-2230,8410,-1080
-14460,-37310,53310,-2230,8090,-1400
-14470,-35760,52770,-2390,7670,-1820
-13330,-35940,52750,-2870,7470,-2080
-13930,-36000,52750,-2890,8430,-2360
-14270,-36340,52690,-3270,9830,-2640
-15050,-36660,51290,870,9690,-4140
-15570,-37260,50490,70,9350,-1080
-16810,-37280,49410,10,9130,1540
-16630,-37300,49330,10,9050,1540
-16640,-37780,50560,-70,8770,1160
-16650,-38340,52370,-650,8770,500
-15890,-38560,52330,-670,8650,140
-14850,-38860,51890,-970,8650,140
-15130,-38880,51250,-970,8370,1360
-15140,-38900,50890,-970,8370,1750
-15240,-37580,50710,-1630,8230,1510
-15960,-35520,50710,-2450,7990,1230
-15970,-35740,50490,-1500,7850,870
-16150,-35520,50450,-1500,7850,870
